id,host_id,latitude,longitude,neighbourhood_cleansed,property_type,room_type,price,accommodates,bedrooms,amenities,bathrooms,beds,review_scores_rating,accommodates_per_bedroom,accommodates_per_bed,price_per_accommodate,number_of_reviews,availability_30,availability_60,availability_90,availability_365
1141106497112258826,3734965,52.34791,4.8472,Zuid,Entire home,Entire home/apt,364,5,3.0,"[""Dishes and silverware"", ""Toaster"", ""Outlet covers"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Private backyard \u2013 Fully fenced"", ""Central heating"", ""Washer"", ""Dedicated workspace"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Smeg stainless steel gas stove"", ""Standalone high chair - always at the listing"", ""Crib - always at the listing"", ""Refrigerator"", ""Wine glasses"", ""Single level home"", ""Coffee maker: Nespresso"", ""Bluetooth sound system"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Changing table - always at the listing"", ""Clothing storage: wardrobe"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""TV"", ""Children\u2019s dinnerware"", ""Smeg stainless steel single oven"", ""Fire pit"", ""Baby bath - always at the listing"", ""Outdoor dining area"", ""Freezer"", ""Room-darkening shades"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.5,2.0,5.0,1.6666666666666667,2.5,72.8,3,8,12,12,12
1141918198646910362,30586031,52.3710280050075,4.848754964768887,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,245,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Central heating"", ""Washer"", ""Portable fans"", ""Rice maker"", ""Coffee maker"", ""Outdoor furniture"", ""Paid parking off premises"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Mini fridge"", ""Microwave"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Trash compactor"", ""Bathtub"", ""Extra pillows and blankets"", ""Single level home"", ""Host greets you"", ""Portable heater"", ""Hair dryer"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Backyard"", ""TV"", ""Outdoor dining area"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Siemens oven"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.5,1.0,5.0,2.0,2.0,122.5,2,8,20,50,135
1023654632412426968,27574669,52.3779358,4.851162299999999,Bos en Lommer,Entire rental unit,Entire home/apt,200,2,1.0,"[""Dishes and silverware"", ""Coffee"", ""Private backyard \u2013 Fully fenced"", ""Washer"", ""Dedicated workspace"", ""Kitchen"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Sound system"", ""Clothing storage"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Single level home"", ""Extra pillows and blankets"", ""Oven"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Room-darkening shades"", ""Books and reading material"", ""Heating"", ""TV"", ""Board games"", ""Other induction stove"", ""Outdoor dining area"", ""First aid kit"", ""Fire extinguisher"", ""Private entrance"", ""Free dryer"", ""Bed linens""]",1.0,1.0,5.0,2.0,2.0,100.0,3,0,0,10,99
7911798,9482781,52.35238,4.89341,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,286,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Central heating"", ""Washer"", ""Dedicated workspace"", ""Pets allowed"", ""Clothing storage: walk-in closet"", ""Coffee maker"", ""Patio or balcony"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Pelgrim refrigerator"", ""Smart lock"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Microwave"", ""Wine glasses"", ""Bathtub"", ""Extra pillows and blankets"", ""Oven"", ""Hair dryer"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Backyard"", ""Books and reading material"", ""TV"", ""Outdoor dining area"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.68,2.0,2.0,143.0,72,0,7,7,7
4157853,19562807,52.37313,4.89652,Centrum-West,Private room in rental unit,Private room,183,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Coffee maker"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Cooking basics"", ""Hot water"", ""Stove"", ""Iron"", ""Microwave"", ""Refrigerator"", ""Lock on bedroom door"", ""Host greets you"", ""Oven"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Wifi"", ""Dryer"", ""Hangers"", ""Essentials"", ""Heating"", ""TV"", ""Long term stays allowed"", ""Kitchen""]",1.5,3.0,4.96,2.0,0.6666666666666666,91.5,213,4,14,29,225
8075133,42657137,52.37345689935395,4.847377806344388,Bos en Lommer,Entire rental unit,Entire home/apt,125,2,1.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Record player"", ""Washer"", ""Portable fans"", ""Patio or balcony"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Sound system"", ""Cleaning products"", ""Blender"", ""Bread maker"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Bathtub"", ""Extra pillows and blankets"", ""Single level home"", ""Host greets you"", ""Oven"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Books and reading material"", ""Heating"", ""TV"", ""Freezer"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,2.0,4.9,2.0,1.0,62.5,0,2,2,2,67
978997917300966570,5458830,52.38751,4.90919,Oud-Noord,Entire home,Entire home/apt,350,4,3.0,"[""Dishes and silverware"", ""Shower gel"", ""Outlet covers"", ""Free washer \u2013 In unit"", ""Coffee"", ""Private backyard \u2013 Fully fenced"", ""Central heating"", ""Na\u00eff body soap"", ""Portable fans"", ""50 inch HDTV with Chromecast, Disney+, Netflix, premium cable"", ""Outdoor furniture"", ""Cooking basics"", ""Na\u00eff shampoo"", ""Carbon monoxide alarm"", ""Baby safety gates"", ""Table corner guards"", ""Children's playroom"", ""First aid kit"", ""Hot water"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Standalone high chair - always at the listing"", ""Crib - always at the listing"", ""Microwave"", ""Clothing storage"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Bathtub"", ""Private entrance"", ""Host greets you"", ""Paid street parking off premises"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Bikes"", ""Wifi"", ""Single oven"", ""Dishwasher"", ""Changing table - always at the listing"", ""Hot water kettle"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""Children\u2019s dinnerware"", ""Board games"", ""Freezer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Children\u2019s bikes"", ""Kitchen"", ""Bed linens""]",1.0,3.0,5.0,1.3333333333333333,1.3333333333333333,87.5,2,0,8,8,8
1162026713958549872,578224473,52.419873281844936,4.898012476463597,Noord-West,Entire home,Entire home/apt,199,5,2.0,"[""Dishes and silverware"", ""Barbecue utensils"", ""Boat slip"", ""Private backyard \u2013 Fully fenced"", ""Central heating"", ""Washer"", ""Portable fans"", ""Pets allowed"", ""Ping pong table"", ""Coffee maker"", ""Exterior security cameras on property"", ""Cooking basics"", ""First aid kit"", ""BBQ grill"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Lake access"", ""Bathtub"", ""Extra pillows and blankets"", ""Clothing storage: closet and wardrobe"", ""Oven"", ""Portable heater"", ""Free dryer \u2013 In unit"", ""Indoor fireplace"", ""Free driveway parking on premises \u2013 2 spaces"", ""Wifi"", ""Mosquito net"", ""Dishwasher"", ""Hot water kettle"", ""Air conditioning"", ""Hangers"", ""Heating - split type ductless system"", ""Essentials"", ""TV"", ""Fire pit"", ""Outdoor dining area"", ""Freezer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.0,2.0,4.5,2.5,2.5,39.8,2,3,13,37,37
1217267410334482884,7546164,52.40737843468588,4.909325196606293,Noord-West,Entire rental unit,Entire home/apt,109,2,2.0,"[""Dishes and silverware"", ""Toaster"", ""Record player"", ""Body soap"", ""Washer"", ""Kitchen"", ""Cooking basics"", ""Other gas stove"", ""Children's playroom"", ""Hot water"", ""Smoke alarm"", ""Drying rack for clothing"", ""Blender"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Host greets you"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Conditioner"", ""Wifi"", ""Single oven"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Outdoor playground"", ""Housekeeping available Thursday, Saturday - available at extra cost"", ""Free street parking"", ""Children\u2019s dinnerware"", ""Baby bath - always at the listing"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Free dryer"", ""Bed linens""]",1.0,3.0,4.896,1.0,0.6666666666666666,54.5,0,9,14,23,34
684036969583401497,39814563,52.40065,4.91428,Oud-Noord,Entire condo,Entire home/apt,273,4,2.0,"[""Dishes and silverware"", ""Garden view"", ""Free washer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Coffee maker"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Cooking basics"", ""Hot water"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Free parking on premises"", ""Bathtub"", ""Single level home"", ""Oven"", ""Hair dryer"", ""EV charger"", ""Self check-in"", ""Wifi"", ""59 inch HDTV"", ""Cleaning available during stay"", ""Mosquito net"", ""Dishwasher"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""Free street parking"", ""Heating"", ""Courtyard view"", ""Room-darkening shades"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.0,2.0,4.92,2.0,2.0,68.25,13,14,14,14,45
24786368,94306388,52.42054,4.90881,Noord-West,Entire guesthouse,Entire home/apt,150,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Body soap"", ""Dedicated workspace"", ""Kitchen"", ""Coffee maker"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Clothing storage"", ""Refrigerator"", ""Crib"", ""Free parking on premises"", ""Bathtub"", ""Gym"", ""Shared backyard \u2013 Fully fenced"", ""Hair dryer"", ""Wifi"", ""Hangers"", ""Essentials"", ""Heating"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Private entrance"", ""High chair"", ""Bed linens""]",1.0,1.0,4.92,2.0,2.0,75.0,48,10,10,10,10
17778084,3522528,52.35291,4.91482,Oud-Oost,Entire rental unit,Entire home/apt,290,4,2.0,"[""Dishes and silverware"", ""Washer"", ""Private patio or balcony"", ""Coffee maker"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""BBQ grill"", ""TV with standard cable"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Lockbox"", ""Microwave"", ""Refrigerator"", ""Extra pillows and blankets"", ""Host greets you"", ""Oven"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Heating"", ""River view"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.5,2.0,4.94,2.0,2.0,72.5,34,11,24,27,28
52120325,342668428,52.360924,4.898329,Centrum-Oost,Private room in home,Private room,152,2,1.0,"[""Dishes and silverware"", ""Garden view"", ""Dedicated workspace"", ""Coffee maker"", ""Exterior security cameras on property"", ""Paid parking off premises"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Smart lock"", ""Stove"", ""Shared patio or balcony"", ""Refrigerator"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Fast wifi \u2013 55 Mbps"", ""Hair dryer"", ""Self check-in"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Heating"", ""TV"", ""Board games"", ""Long term stays allowed"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.86,2.0,2.0,76.0,81,7,15,45,124
23312970,4674102,52.37414,4.89404,Centrum-West,Entire loft,Entire home/apt,295,3,0.0,"[""Dishes and silverware"", ""Washer"", ""Pets allowed"", ""Coffee maker"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Cooking basics"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Smart lock"", ""Iron"", ""Refrigerator"", ""Crib"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Air conditioning"", ""Hangers"", ""Essentials"", ""Backyard"", ""Heating"", ""TV"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen""]",1.0,3.0,4.95,inf,1.0,98.33333333333333,310,6,10,24,269
25336232,9282300,52.3643,4.88867,Centrum-Oost,Entire rental unit,Entire home/apt,282,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Garden view"", ""Kitchen"", ""Coffee maker"", ""Exterior security cameras on property"", ""Paid parking off premises"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Microwave"", ""Refrigerator"", ""Central air conditioning"", ""Crib"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Wifi"", ""Dishwasher"", ""120 inch HDTV with Netflix"", ""Hangers"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Dryer \u2013\u00a0In unit"", ""Bed linens""]",1.0,1.0,4.79,2.0,2.0,141.0,14,3,9,10,244
552708149159381065,46691672,52.36928,4.88525,Centrum-West,Entire condo,Entire home/apt,261,2,1.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Shower gel"", ""Coffee"", ""Free washer \u2013 In unit"", ""Body soap"", ""Central heating"", ""Dedicated workspace"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Shared patio or balcony"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Clothing storage"", ""Wine glasses"", ""Single level home"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Paid street parking off premises"", ""Oven"", ""Free dryer \u2013 In unit"", ""Google Home Max Bluetooth sound system"", ""Hair dryer"", ""Wifi"", ""Miele refrigerator"", ""Dishwasher"", ""Cleaning available during stay"", ""Hot water kettle"", ""Induction stove"", ""Hangers"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""Board games"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""HDTV with Netflix"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.0,1.0,5.0,2.0,2.0,130.5,11,2,2,2,2
44568529,46161497,52.37169,4.88839,Centrum-West,Entire rental unit,Entire home/apt,351,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Coffee maker"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Refrigerator"", ""Canal view"", ""Host greets you"", ""Hair dryer"", ""Indoor fireplace"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Heating"", ""TV"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen""]",1.0,1.0,4.96,2.0,2.0,175.5,113,4,17,40,124
781181050468923078,422131023,52.38992732379764,4.876403510570526,Westerpark,Entire condo,Entire home/apt,229,2,2.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Body soap"", ""Central heating"", ""Dedicated workspace"", ""Private patio or balcony"", ""Coffee maker"", ""Outdoor furniture"", ""Piano"", ""Cooking basics"", ""Children's playroom"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Cleaning products"", ""Clothing storage"", ""Refrigerator"", ""Bathtub"", ""Private backyard \u2013 Not fully fenced"", ""Park view"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Children\u2019s books and toys"", ""EV charger"", ""Wifi"", ""Hangers"", ""Essentials"", ""Outdoor playground"", ""TV"", ""Children\u2019s dinnerware"", ""Outdoor dining area"", ""First aid kit"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.5,3.0,5.0,1.0,0.6666666666666666,114.5,2,7,31,61,151
747827076820297531,18624637,52.37893,4.84944,Bos en Lommer,Entire condo,Entire home/apt,212,2,1.0,"[""Dishes and silverware"", ""Body soap"", ""Central heating"", ""Dedicated workspace"", ""Private patio or balcony"", ""Coffee maker"", ""Cooking basics"", ""BBQ grill"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Extra pillows and blankets"", ""Electric stove"", ""Boretti  stainless steel oven"", ""Bluetooth sound system"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""TV"", ""Board games"", ""Outdoor dining area"", ""Freezer"", ""Laundromat nearby"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.67,2.0,2.0,106.0,9,0,0,0,240
1207825820185734622,407406328,52.35240263666067,4.857701910159687,Zuid,Entire rental unit,Entire home/apt,271,4,2.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Washer"", ""Dedicated workspace"", ""Private patio or balcony"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Blender"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Oven"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Air conditioning"", ""Dining table"", ""Heating"", ""Outdoor dining area"", ""Freezer"", ""Room-darkening shades"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.0,2.0,5.0,2.0,2.0,67.75,1,5,9,9,24
874585950722395731,122700737,52.3611438,4.9108586,Centrum-Oost,Entire loft,Entire home/apt,202,2,1.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Shower gel"", ""Garden view"", ""Coffee"", ""Body soap"", ""Central heating"", ""Washer"", ""Private backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Mini fridge"", ""Microwave"", ""Clothing storage"", ""Refrigerator"", ""Canal view"", ""Central air conditioning"", ""70 inch HDTV with Apple TV, Netflix, premium cable"", ""Wine glasses"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Gym"", ""Ceiling fan"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Children\u2019s books and toys"", ""EV charger"", ""Keypad"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Dryer"", ""Cleaning available during stay"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""Children\u2019s dinnerware"", ""Long term stays allowed"", ""Outdoor dining area"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.5,1.0,4.85,2.0,2.0,101.0,13,14,32,55,145
39143794,108011218,52.35602,4.90959,Oud-Oost,Entire loft,Entire home/apt,180,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Central heating"", ""Washer"", ""Private patio or balcony"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Hot water"", ""Smoke alarm"", ""Sun loungers"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Refrigerator"", ""Bathtub"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""Outdoor dining area"", ""Freezer"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.0,1.0,5.0,2.0,2.0,90.0,11,8,14,14,14
20447839,15996910,52.37034,4.90688,Centrum-Oost,Entire townhouse,Entire home/apt,174,2,0.0,"[""Crib - available upon request"", ""Dishes and silverware"", ""Paid parking on premises"", ""Shower gel"", ""Coffee"", ""Free washer \u2013 In unit"", ""Coffee maker: Keurig coffee machine, Nespresso"", ""Body soap"", ""Central heating"", ""Backyard - Fully fenced"", ""Portable fans"", ""Dedicated workspace"", ""Private patio or balcony"", ""Pets allowed"", ""Cooking basics"", ""First aid kit"", ""TV with standard cable"", ""Hot water"", ""Stainless steel oven"", ""Waterfront"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Refrigerator"", ""Canal view"", ""Wine glasses"", ""Bathtub"", ""Extra pillows and blankets"", ""Single level home"", ""Clothing storage: closet and wardrobe"", ""Host greets you"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Changing table - always at the listing"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Shared gym nearby"", ""Freezer"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.0,1.0,4.74,inf,2.0,87.0,74,9,24,54,172
1042868307080713157,88554432,52.37516157369693,4.887940683621225,Centrum-West,Entire rental unit,Entire home/apt,296,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Body soap"", ""Washer"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water"", ""Stove"", ""Sound system"", ""Lockbox"", ""Refrigerator"", ""Resort access"", ""Wine glasses"", ""Bathtub"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Dryer"", ""Air conditioning"", ""Dining table"", ""Books and reading material"", ""Heating"", ""TV"", ""Shampoo"", ""Kitchen""]",1.0,1.0,5.0,2.0,2.0,148.0,10,8,21,39,39
967296930512598614,14399689,52.349440805957904,4.895899934202991,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,314,2,2.0,"[""Dishes and silverware"", ""Coffee"", ""Garden view"", ""Body soap"", ""Central heating"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Cleaning products"", ""Blender"", ""Coffee maker: pour-over coffee"", ""Refrigerator"", ""Wine glasses"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Oven"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Cleaning available during stay"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""TV"", ""Board games"", ""Freezer"", ""Room-darkening shades"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.5,1.0,5.0,1.0,2.0,157.0,13,11,11,15,15
932345363392046838,50894032,52.381325,4.855919999999999,Bos en Lommer,Entire rental unit,Entire home/apt,205,2,1.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Andr\u00e9lon shampoo"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Coffee"", ""Central heating"", ""Portable fans"", ""Dedicated workspace"", ""Private patio or balcony"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""Outdoor furniture"", ""Dove body soap"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""AEG stainless steel gas stove"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Clothing storage: closet"", ""Standalone high chair - always at the listing"", ""Crib - always at the listing"", ""SMEG refrigerator"", ""Wine glasses"", ""Single level home"", ""Extra pillows and blankets"", ""Host greets you"", ""Paid street parking off premises"", ""Sonos Bluetooth sound system"", ""Luggage dropoff allowed"", ""Andr\u00e9lon conditioner"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Wifi"", ""Cleaning available during stay"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""TV"", ""Board games"", ""Zanussi stainless steel oven"", ""Freezer"", ""Laundromat nearby"", ""First aid kit"", ""Outdoor dining area"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.5,1.0,4.5,2.0,2.0,102.5,2,5,19,19,19
771044497902775011,27887036,52.35305838678556,4.855983464622789,Zuid,Entire rental unit,Entire home/apt,197,2,1.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Shower gel"", ""Body soap"", ""Central heating"", ""Washer"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Lockbox"", ""Cleaning products"", ""Clothing storage: closet"", ""Mini fridge"", ""Microwave"", ""Refrigerator"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Ceiling fan"", ""Oven"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Cleaning available during stay"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Essentials"", ""TV"", ""Long term stays allowed"", ""Freezer"", ""First aid kit"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.918,2.0,2.0,98.5,0,13,13,13,13
666550282691690525,460700360,52.36112,4.84029,Slotervaart,Entire rental unit,Entire home/apt,205,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Pets allowed"", ""Coffee maker"", ""Cooking basics"", ""Stove"", ""Iron"", ""Lockbox"", ""Microwave"", ""Refrigerator"", ""Crib"", ""Oven"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Air conditioning"", ""Heating"", ""TV"", ""Long term stays allowed"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.48,2.0,2.0,102.5,44,16,44,74,192
